Date,Open,High,Low,Close,Volume,avg_sentiment,news_count,MA7,MA30,RSI14,MACD_diff,ATR14,BB_UP,BB_LO,BB_WIDTH,lag_1_Close,lag_3_Close,lag_7_Close,lag_1_avg_sentiment,lag_3_avg_sentiment,target_price,target_dir
2020-03-08,8908.2060546875,8914.34375,8105.2529296875,8108.1162109375,39973102121,-0.1366,0,8804.5830078125,9437.819498697916,21.30881060380989,-69.80023230567616,351.27908761160717,10211.635511986364,8060.503745826138,2151.131766160226,8909.9541015625,9078.7626953125,8562.4541015625,-0.1366,-0.1366,7923.64453125,0
2020-03-09,8111.146484375,8177.79345703125,7690.09814453125,7923.64453125,46936995808,-0.1366,0,8669.4365234375,9373.103678385416,21.931462591784083,-102.9783806889281,356.49281529017856,10121.272648643924,7929.031452918574,2192.24119572535,8108.1162109375,9122.5458984375,8869.669921875,-0.1366,-0.1366,7909.7294921875,0
2020-03-10,7922.14697265625,8136.9453125,7814.76318359375,7909.7294921875,42213940994,-0.1366,0,8543.99986049107,9299.5388671875,24.25436774493275,-117.63656159292725,354.66898018973217,10102.692804243268,7775.245574662979,2327.447229580289,7923.64453125,8909.9541015625,8787.7861328125,-0.1366,-0.1366,7911.43017578125,1
2020-03-11,7910.08984375,7950.814453125,7642.8125,7911.43017578125,38682762605,-0.1366,0,8423.45472935268,9234.699495442708,29.90090040100587,-118.65370314979307,330.21543666294644,10059.045355228109,7649.188482662516,2409.8568725655923,7909.7294921875,8108.1162109375,8755.24609375,-0.1366,-0.1366,4970.7880859375,0
2020-03-12,7913.6162109375,7929.1162109375,4860.35400390625,4970.7880859375,53980357243,-0.1366,0,7836.601213727678,9060.117887369792,13.089395224234735,-298.5705914344793,524.0060686383929,10679.090833968892,6557.5776718904835,4121.513162078409,7911.43017578125,7923.64453125,9078.7626953125,-0.1366,-0.1366,5563.70703125,1
2020-03-13,5017.8310546875,5838.11474609375,4106.98095703125,5563.70703125,74156772075,-0.1366,0,7328.195661272322,8901.372965494791,22.474430385088098,-355.002721528381,619.2639508928571,10822.58253299136,6004.138511930517,4818.444021060844,4970.7880859375,7909.7294921875,9122.5458984375,-0.1366,-0.1366,5200.3662109375,0
2020-03-14,5573.07763671875,5625.2265625,5125.0693359375,5200.3662109375,36154506008,-0.1366,0,6798.254534040178,8734.239176432291,21.375222433354693,-391.2958732093955,642.4092494419643,10871.964015687443,5482.342087828181,5389.621927859262,5563.70703125,7911.43017578125,8909.9541015625,-0.1366,-0.1366,5392.31494140625,1
2020-03-15,5201.06689453125,5836.64501953125,5169.283203125,5392.31494140625,33997889639,-0.1366,0,6410.282924107143,8570.24580078125,23.982441355304886,-376.7346320760704,671.8219517299107,10836.03159360735,5092.48852358015,5743.543070027199,5200.3662109375,4970.7880859375,8108.1162109375,-0.1366,-0.1366,5014.47998046875,0
2020-03-16,5385.2294921875,5385.2294921875,4575.35791015625,5014.47998046875,45368026430,-0.1366,0,5994.68798828125,8407.747639973959,18.72273192309767,-366.5657766964131,702.413330078125,10827.2423661717,4668.555241250174,6158.687124921526,5392.31494140625,5563.70703125,7923.64453125,-0.1366,-0.1366,5225.62939453125,1
2020-03-17,5002.578125,5371.3486328125,4981.9091796875,5225.62939453125,38622642935,-0.1366,0,5611.2451171875,8250.7875,21.69383262629644,-321.2599674234108,716.1869768415179,10799.78575194953,4336.522548831719,6463.263203117811,5014.47998046875,5200.3662109375,7909.7294921875,-0.1366,-0.1366,5238.4384765625,1
2020-03-18,5227.11376953125,5331.833984375,5069.3359375,5238.4384765625,37878801016,-0.1366,0,5229.38916015625,8102.39736328125,21.96628522497275,-268.23140173345246,725.5843680245536,10728.853289211731,4052.849445163269,6676.003844048462,5225.62939453125,5392.31494140625,7911.43017578125,-0.1366,-0.1366,6191.19287109375,1
2020-03-19,5245.41650390625,6329.73583984375,5236.96875,6191.19287109375,51000731797,-0.1366,0,5403.732700892857,7970.703922526041,29.0807311577433,-152.54573939271904,776.0099748883929,10588.631729737757,3944.9447839341183,6643.686945803639,5238.4384765625,5014.47998046875,4970.7880859375,-0.1366,-0.1366,6198.7783203125,1
2020-03-20,6191.65380859375,6844.26171875,5865.78173828125,6198.7783203125,54442976103,0.0,1,5494.457170758928,7856.216975911459,28.706815510578323,-63.62304772829589,836.2145298549107,10439.195559271067,3854.3079075258083,6584.887651745259,6191.19287109375,5225.62939453125,5563.70703125,-0.1366,-0.1366,6185.06640625,0
2020-03-21,6206.521484375,6378.13525390625,5932.8232421875,6185.06640625,42494390880,0.0,0,5635.128627232143,7742.103336588541,29.56320258048639,2.6495197915940025,848.5599190848214,10276.490536652913,3779.274160612713,6497.2163760402,6198.7783203125,5238.4384765625,5200.3662109375,0.0,-0.1366,5830.2548828125,0
2020-03-22,6185.55810546875,6359.697265625,5823.7138671875,5830.2548828125,40099664740,0.0,0,5697.691476004465,7613.563785807291,31.6880244753186,29.477091812918843,829.05224609375,10045.143278416552,3706.6799149428216,6338.46336347373,6185.06640625,6191.19287109375,5392.31494140625,0.0,-0.1366,6416.31494140625,1
2020-03-23,5831.37451171875,6443.9345703125,5785.00439453125,6416.31494140625,46491916000,0.0,0,5897.95361328125,7505.334895833334,38.61736969183971,90.15200123929469,841.2833077566964,9800.325176246602,3714.350897972148,6085.974278274454,5830.2548828125,6198.7783203125,5014.47998046875,0.0,0.0,6734.8037109375,1
2020-03-24,6436.642578125,6789.02294921875,6411.06640625,6734.8037109375,48221910672,0.0,0,6113.549944196428,7399.011165364584,41.517708395757175,151.57983778724952,845.2671944754464,9550.54512303718,3762.0867129003195,5788.45841013686,6416.31494140625,6185.06640625,5225.62939453125,0.0,0.0,6681.06298828125,0
2020-03-25,6738.716796875,6892.51123046875,6536.92626953125,6681.06298828125,44590107888,0.0,0,6319.63916015625,7300.040771484375,41.18369874087227,186.1591480646499,848.6659807477679,9197.39983485279,3875.462030381586,5321.937804471203,6734.8037109375,5830.2548828125,5238.4384765625,0.0,0.0,6716.4404296875,1
2020-03-26,6675.1708984375,6735.4638671875,6590.962890625,6716.4404296875,35319797642,0.0,0,6394.674525669643,7212.531949869792,71.43202615272429,207.36063631333866,639.7901785714286,8786.492463791059,4045.758854568315,4740.733609222743,6681.06298828125,6416.31494140625,6191.19287109375,0.0,0.0,6469.79833984375,0
2020-03-27,6719.38916015625,6793.83642578125,6466.70166015625,6469.79833984375,34585598367,0.0,0,6433.391671316965,7134.174479166667,62.1582019796967,200.5953033678868,539.5045340401786,8355.007647990407,4233.228094197093,4121.779553793314,6716.4404296875,6734.8037109375,6198.7783203125,0.0,0.0,6242.19384765625,0
2020-03-28,6467.25390625,6467.5009765625,6117.837890625,6242.19384765625,34885225901,0.0,0,6441.552734375,7049.431136067708,64.50803664109431,177.4132963719827,528.9190499441964,8076.569435906762,4325.074069952612,3751.4953659541497,6469.79833984375,6681.06298828125,6185.06640625,0.0,0.0,5922.04296875,0
2020-03-29,6245.62451171875,6250.46728515625,5920.0859375,5922.04296875,28373690931,0.0,0,6454.665318080357,6957.750732421875,57.12244882149166,138.84642025365076,504.84901646205356,7794.18527650602,4407.298073103354,3386.8872034026663,6242.19384765625,6716.4404296875,5830.2548828125,0.0,0.0,6429.841796875,1
2020-03-30,5925.53857421875,6517.19580078125,5903.234375,6429.841796875,37101651525,0.0,0,6456.597726004465,6885.428499348958,68.38760245198397,145.1797025824411,490.34933035714283,7502.743648617548,4550.750931460576,2951.9927171569725,5922.04296875,6469.79833984375,6416.31494140625,0.0,0.0,6438.64453125,1
2020-03-31,6430.6064453125,6504.51513671875,6374.162109375,6438.64453125,32786468812,0.0,0,6414.289271763393,6814.634847005208,66.63333199869679,147.14787437405573,471.84315708705356,7154.629834043613,4751.586181581386,2403.0436524622273,6429.841796875,6242.19384765625,6734.8037109375,0.0,0.0,6606.7763671875,1
2020-04-01,6437.3193359375,6612.57373046875,6202.37353515625,6606.7763671875,40346426266,0.0,0,6403.676897321428,6739.205061848958,67.9965789009276,156.1095358988797,482.393310546875,7176.085652535839,4893.729191214162,2282.3564613216768,6438.64453125,5922.04296875,6681.06298828125,0.0,0.0,6793.62451171875,1
2020-04-02,6606.7763671875,7088.24755859375,6595.91845703125,6793.62451171875,47660646124,0.0,0,6414.703194754465,6672.7330078125,59.922270800514575,169.8234220762098,439.5048828125,7262.941475930562,4929.865115866312,2333.0763600642495,6606.7763671875,6429.841796875,6716.4404296875,0.0,0.0,6733.38720703125,0
2020-04-03,6797.396484375,7003.220703125,6673.3359375,6733.38720703125,38976504903,0.0,0,6452.358747209822,6605.337711588541,58.655091962017096,169.64152796216592,393.17665318080356,7292.190494956665,5053.918196449586,2238.2722985070795,6793.62451171875,6438.64453125,6469.79833984375,0.0,0.0,6867.52734375,1
2020-04-04,6738.3828125,6878.95361328125,6696.48486328125,6867.52734375,33185988584,0.0,0,6541.692103794643,6531.629866536458,60.63409221427534,172.77763000973567,374.40213448660717,7343.5218372439,5150.108094396725,2193.413742847175,6733.38720703125,6606.7763671875,6242.19384765625,0.0,0.0,6791.12939453125,0
2020-04-05,6862.53759765625,6883.4140625,6715.92919921875,6791.12939453125,29510409856,0.0,0,6665.847307477678,6453.915983072917,66.39481809806644,163.99914416235475,348.080810546875,7290.738266355447,5380.556606691427,1910.1816596640201,6867.52734375,6793.62451171875,5922.04296875,0.0,0.0,7271.78125,1
2020-04-06,6788.0498046875,7271.78125,6782.8896484375,7271.78125,46896904615,0.0,0,6786.124372209822,6399.310221354167,65.14092595322859,183.3888381223038,335.93519810267856,7328.586081179432,5547.3239774143185,1781.2621037651134,6791.12939453125,6733.38720703125,6429.841796875,0.0,0.0,7176.41455078125,0
2020-04-07,7273.64404296875,7427.939453125,7136.71435546875,7176.41455078125,44243482668,0.0,0,6891.520089285715,6368.253499348958,58.486343598115326,182.23922294621707,329.74009486607144,7286.904695875863,5782.802970139763,1504.1017257361,7271.78125,6867.52734375,6438.64453125,0.0,0.0,7334.0986328125,1
2020-04-08,7179.283203125,7356.2236328125,7153.3056640625,7334.0986328125,37563249549,0.0,0,6995.423270089285,6348.601969401042,62.06717652410906,184.00998107769522,318.83530970982144,7405.2945734460445,5778.703668741455,1626.5909047045898,7176.41455078125,6791.12939453125,6606.7763671875,0.0,0.0,7302.08935546875,0
2020-04-09,7337.96630859375,7341.4482421875,7179.09423828125,7302.08935546875,34815139178,0.0,0,7068.061104910715,6328.347298177084,60.83545285872587,174.99316354872474,320.1105259486607,7497.009967956032,5797.319377747093,1699.6905902089384,7334.0986328125,7271.78125,6793.62451171875,0.0,0.0,6865.4931640625,0
2020-04-10,7303.8154296875,7303.8154296875,6802.47509765625,6865.4931640625,43622840992,0.0,0,7086.933384486607,6293.482731119791,56.840202462085635,133.46894257643663,332.5537806919643,7507.287745918868,5855.084275565507,1652.203470353361,7302.08935546875,7176.41455078125,6733.38720703125,0.0,0.0,6859.0830078125,0
2020-04-11,6867.4404296875,6926.06982421875,6789.9208984375,6859.0830078125,31222085946,0.0,0,7085.72705078125,6356.425895182291,61.54692906957848,100.8957442303576,317.138671875,7457.559146139512,6007.695687844862,1449.8634582946506,6865.4931640625,7334.0986328125,6867.52734375,0.0,0.0,6971.091796875,1
2020-04-12,6858.06787109375,7119.947265625,6811.078125,6971.091796875,35759567632,0.0,0,7111.435965401785,6403.338720703125,71.29543358610228,82.9676729696042,315.60208565848217,7476.741840021052,6043.990679510198,1432.7511605108539,6859.0830078125,7302.08935546875,6791.12939453125,0.0,0.0,6845.03759765625,0
2020-04-13,6965.61669921875,6965.61669921875,6668.259765625,6845.03759765625,38619308647,0.0,0,7050.472586495535,6458.161100260417,59.9742456627824,59.7769789000008,293.37855747767856,7483.121153405745,6048.634754797381,1434.4863986083637,6971.091796875,6865.4931640625,7271.78125,0.0,0.0,6842.427734375,0
2020-04-14,6843.28173828125,6958.55712890625,6793.8212890625,6842.427734375,34110434052,0.0,0,7002.760184151785,6506.498193359375,59.729028918327494,42.24515461619266,295.83447265625,7490.802478019754,6057.089904792747,1433.712573227007,6845.03759765625,6859.0830078125,7176.41455078125,0.0,0.0,6642.10986328125,0
2020-04-15,6845.5615234375,6928.66455078125,6633.40283203125,6642.10986328125,32288311031,0.0,0,6903.904645647322,6560.752522786458,50.838346482253534,16.46569905319323,287.6245814732143,7489.109141675206,6051.350184496669,1437.7589571785375,6842.427734375,6971.091796875,7334.0986328125,0.0,0.0,7116.80419921875,1
2020-04-16,6640.4541015625,7134.45068359375,6555.50439453125,7116.80419921875,46783242377,0.0,1,6877.435337611607,6623.791682942709,56.7464629262153,29.90836308903907,293.8115234375,7522.764975777441,6082.394936331934,1440.3700394455063,6642.10986328125,6845.03759765625,7302.08935546875,0.0,0.0,7096.1845703125,0
2020-04-17,7116.552734375,7167.18310546875,7050.33203125,7096.1845703125,32513423567,0.0,0,6910.391252790178,6685.716552734375,57.70086951402608,35.55205786709265,278.59483119419644,7525.739362819187,6164.819621555814,1360.919741263373,7116.80419921875,6842.427734375,6865.4931640625,0.0,0.0,7257.6650390625,1
2020-04-18,7092.29150390625,7269.95654296875,7089.2470703125,7257.6650390625,32447188386,0.0,0,6967.33154296875,6721.265625,58.18619059699002,47.551830481545466,278.4691685267857,7460.335135872953,6363.786055533296,1096.549080339657,7096.1845703125,6642.10986328125,6859.0830078125,0.0,0.0,7189.4248046875,0
2020-04-19,7260.92236328125,7280.52197265625,7167.0546875,7189.4248046875,31311210215,0.0,0,6998.52197265625,6754.287174479166,58.38607168742515,48.13780279262535,274.6107700892857,7461.677206418722,6438.402285768779,1023.2749206499429,7257.6650390625,7116.80419921875,6971.091796875,0.0,0.0,6881.95849609375,0
2020-04-20,7186.87353515625,7240.29052734375,6835.5029296875,6881.95849609375,37747113936,0.0,0,7003.79638671875,6777.516910807291,41.14666215400093,26.162543588037494,268.6033412388393,7425.661148341519,6518.749740330356,906.9114080111631,7189.4248046875,7096.1845703125,6845.03759765625,0.0,0.0,6880.3232421875,0
2020-04-21,6879.7841796875,6934.5517578125,6834.4423828125,6880.3232421875,32589741511,0.0,0,7009.210030691965,6812.519189453125,42.9763838224771,10.656114657087642,254.95221819196428,7408.373496201055,6563.392079970819,844.9814162302355,6881.95849609375,7257.6650390625,6842.427734375,0.0,0.0,7117.20751953125,1
2020-04-22,6879.4404296875,7145.86572265625,6867.78173828125,7117.20751953125,33249153866,0.0,0,7077.081124441965,6835.882275390625,45.041416324200476,15.21456766575075,260.3212193080357,7418.289364851645,6585.83451210148,832.4548527501647,6880.3232421875,7189.4248046875,6642.10986328125,0.0,0.0,7429.724609375,1
2020-04-23,7121.30615234375,7491.78515625,7081.5947265625,7429.724609375,43500782316,0.0,0,7121.784040178572,6859.046305338542,52.58629099649728,36.90237063801156,278.02382114955356,7474.427000125428,6599.330617062073,875.0963830633555,7117.20751953125,6881.95849609375,7116.80419921875,0.0,0.0,7550.90087890625,1
2020-04-24,7434.181640625,7574.19580078125,7434.181640625,7550.90087890625,34636526286,0.0,0,7186.743512834822,6888.040901692709,65.9240513566439,55.894575735034124,252.53316824776786,7556.969028787294,6585.125941915831,971.8430868714622,7429.724609375,6880.3232421875,7096.1845703125,0.0,0.0,7569.93603515625,1
2020-04-25,7550.48291015625,7641.36376953125,7521.67236328125,7569.93603515625,32941541447,0.0,0,7231.353655133928,6916.490755208333,66.41890274862087,65.55582725819424,251.35763113839286,7625.388010112947,6594.587624652679,1030.8003854602684,7550.90087890625,7117.20751953125,7257.6650390625,0.0,0.0,7679.8671875,1
2020-04-26,7570.13916015625,7700.59423828125,7561.40771484375,7679.8671875,33070154491,0.0,0,7301.416852678572,6956.826383463542,66.38664189732887,74.51351421274478,239.23744419642858,7702.007761476996,6558.77646703863,1143.2312944383666,7569.93603515625,7429.724609375,7189.4248046875,0.0,0.0,7795.60107421875,1
2020-04-27,7679.4189453125,7795.60107421875,7679.4189453125,7795.60107421875,36162144725,0.0,0,7431.937220982143,7008.606624348959,72.08207539208293,82.76112935410865,225.90530831473214,7805.883327175246,6516.819553684129,1289.063773491118,7679.8671875,7550.90087890625,6881.95849609375,0.0,0.0,7807.05859375,1
2020-04-28,7796.97021484375,7814.52734375,7730.806640625,7807.05859375,33187959921,0.0,0,7564.327985491072,7071.440478515625,72.31712860666102,83.28802812514411,220.11851283482142,7888.2494884949165,6481.749388458208,1406.5001000367083,7795.60107421875,7569.93603515625,6880.3232421875,0.0,0.0,8801.0380859375,1
2020-04-29,7806.71240234375,8871.75390625,7786.04931640625,8801.0380859375,60201052203,0.0,0,7804.875209263393,7150.480354817709,86.53192950218416,141.46053722706452,276.57871791294644,8268.82238269618,6251.071367303819,2017.7510153923613,7807.05859375,7679.8671875,7117.20751953125,0.0,0.0,8658.5537109375,0
2020-04-30,8797.669921875,9440.650390625,8533.255859375,8658.5537109375,66964629541,0.0,0,7980.422223772322,7224.477327473958,79.39307067046299,159.86581285473306,300.039306640625,8517.09344321258,6182.10636147492,2334.9870817376595,8801.0380859375,7795.60107421875,7429.724609375,0.0,0.0,8864.7666015625,1
2020-05-01,8672.7822265625,9048.0234375,8667.763671875,8864.7666015625,44068389997,0.0,0,8168.117327008928,7299.743668619792,81.48921697908494,174.26960034517026,319.51206752232144,8774.026745401625,6125.741418660876,2648.285326740749,8658.5537109375,7807.05859375,7550.90087890625,0.0,0.0,8988.5966796875,1
2020-05-02,8869.0576171875,9007.1875,8811.3662109375,8988.5966796875,40134388683,0.0,0,8370.783133370536,7372.909407552083,81.23766776944447,179.75558794873876,320.5914829799107,9020.690124743578,6080.828527600171,2939.8615971434074,8864.7666015625,8801.0380859375,7569.93603515625,0.0,0.0,8897.46875,0
2020-05-03,8983.6142578125,9167.78125,8830.9716796875,8897.46875,47101785174,0.0,0,8544.72621372768,7445.045458984375,80.57206482049561,165.2366695911221,336.5445033482143,9200.416627068425,6106.3451405097,3094.071486558725,8988.5966796875,8658.5537109375,7679.8671875,0.0,0.0,8912.654296875,1
2020-05-04,8895.7451171875,8956.90625,8645.0244140625,8912.654296875,45718796276,0.0,0,8704.305245535714,7513.216357421875,90.59457809063221,145.34823934076098,329.9083775111607,9351.759022029048,6162.025401799077,3189.7336202299703,8897.46875,8864.7666015625,7795.60107421875,0.0,0.0,9003.0703125,1
2020-05-05,8912.83203125,9062.4150390625,8856.8271484375,9003.0703125,43148462663,0.0,0,8875.1640625,7586.947721354167,90.98012126851954,127.60664216370407,337.4425571986607,9471.885616952763,6277.994851797237,3193.8907651555255,8912.654296875,8988.5966796875,7807.05859375,0.0,0.0,9268.76171875,1
2020-05-06,9007.44140625,9411.4677734375,8966.7060546875,9268.76171875,49371886931,0.0,0,8941.981724330357,7653.513736979166,91.07934187030685,123.03550681130275,349.34810965401783,9652.712142264192,6312.364078438934,3340.3480638252586,9003.0703125,8897.46875,8801.0380859375,0.0,0.0,9951.5185546875,1
2020-05-07,9261.8955078125,9992.6640625,9138.322265625,9951.5185546875,61112700562,0.0,0,9126.690987723214,7746.017203776041,92.18431400095729,153.29470681918576,381.07320731026783,9956.821347954417,6293.788271186208,3663.03307676821,9268.76171875,8912.654296875,8658.5537109375,0.0,0.0,9842.666015625,0
2020-05-08,9936.162109375,9996.7431640625,9767.1728515625,9842.666015625,51780748042,0.0,0,9266.390904017857,7829.636116536459,88.49513087590758,152.93059837596127,387.15171595982144,10190.153239018602,6318.956477778274,3871.1967612403278,9951.5185546875,9003.0703125,8864.7666015625,0.0,0.0,9593.896484375,0
2020-05-09,9840.90625,9913.86328125,9580.64453125,9593.896484375,46566121841,0.0,0,9352.8623046875,7906.0296875,81.56097208870057,124.11374529573277,402.40366908482144,10330.408906849665,6419.14797791596,3911.260928933705,9842.666015625,9268.76171875,8988.5966796875,0.0,0.0,8756.4306640625,0
2020-05-10,9591.1689453125,9595.5810546875,8395.107421875,8756.4306640625,63325279337,0.0,0,9332.71400669643,7969.0609375,63.68293549340814,41.12178795709542,478.2098911830357,10298.531942410378,6638.472159152121,3660.059783258257,9593.896484375,9951.5185546875,8897.46875,0.0,0.0,8601.7958984375,0
2020-05-11,8755.53515625,9033.470703125,8374.3232421875,8601.7958984375,57119858802,0.0,0,9288.3056640625,8027.1513671875,60.146265676567864,-27.992541823663146,516.9931291852679,10225.067359507571,6884.084007679929,3340.9833518276428,8756.4306640625,9842.666015625,8912.654296875,0.0,0.0,8804.4775390625,1
2020-05-12,8610.3857421875,8949.8984375,8569.6435546875,8804.4775390625,42142717533,0.0,0,9259.935267857143,8088.264225260416,61.97643682837843,-61.91865717661983,538.1741420200893,10168.242863684878,7109.635505455747,3058.607358229131,8601.7958984375,9593.896484375,9003.0703125,0.0,0.0,9269.9873046875,1
2020-05-13,8805.3876953125,9317.87890625,8805.3876953125,9269.9873046875,45558144023,0.0,0,9260.1103515625,8169.095882161459,56.449372178591055,-55.096816340540954,497.2953404017857,10172.869886194965,7289.034752476911,2883.835133718054,8804.4775390625,8756.4306640625,9268.76171875,0.0,0.0,9733.7216796875,1
2020-05-14,9271.3291015625,9793.2685546875,9255.03515625,9733.7216796875,56426907637,0.0,1,9228.996512276786,8265.472347005209,63.58609459321384,-23.08028264612483,470.9266880580357,10235.623021980991,7444.563696769009,2791.0593252119825,9269.9873046875,8601.7958984375,9951.5185546875,0.0,0.0,9328.197265625,0
2020-05-15,9734.291015625,9755.828125,9261.3984375,9328.197265625,48158802327,0.0,0,9155.5009765625,8355.00859375,55.57519874039252,-32.37202370961671,478.423828125,10202.947996737495,7653.064845059378,2549.8831516781174,9733.7216796875,8804.4775390625,9842.666015625,0.0,0.0,9377.013671875,1
2020-05-16,9333.240234375,9564.205078125,9260.6943359375,9377.013671875,36164766408,0.0,0,9124.51771763393,8430.348909505208,54.758651054110736,-37.999150577108935,486.11593191964283,10157.255264390196,7868.472225844178,2288.7830385460184,9328.197265625,9269.9873046875,9593.896484375,0.0,0.0,9670.7392578125,1
2020-05-17,9374.9296875,9823.001953125,9349.5458984375,9670.7392578125,40084250663,0.0,0,9255.133231026786,8516.167399088541,59.02559513971607,-25.318245527382828,495.8763950892857,10132.190214096052,8081.0510944977,2051.1391195983515,9377.013671875,9733.7216796875,8756.4306640625,0.0,0.0,9726.5751953125,1
2020-05-18,9675.6953125,9906.0302734375,9570.359375,9726.5751953125,41827139896,0.0,0,9415.815987723214,8598.464404296876,59.410762971238206,-16.950830961146266,497.5756138392857,10061.882756624864,8343.310212125138,1718.572544499726,9670.7392578125,9328.197265625,8601.7958984375,0.0,0.0,9729.0380859375,1
2020-05-19,9727.0634765625,9836.0478515625,9539.6240234375,9729.0380859375,39254288955,0.0,0,9547.896065848214,8683.118180338543,58.568090403783934,-15.093171151655952,504.0638950892857,10117.158932970164,8380.834035779837,1736.3248971903267,9726.5751953125,9377.013671875,8804.4775390625,0.0,0.0,9522.9814453125,0
2020-05-20,9725.3291015625,9804.7939453125,9447.201171875,9522.9814453125,36546239703,0.0,0,9584.0380859375,8771.152278645834,53.043215789497076,-30.68591006027782,497.83754185267856,10121.826149129845,8462.609593057654,1659.2165560721915,9729.0380859375,9670.7392578125,9269.9873046875,0.0,0.0,9081.76171875,0
2020-05-21,9522.740234375,9555.2421875,8869.9306640625,9081.76171875,39326160532,0.0,0,9490.900948660714,8844.533561197917,38.94926641614577,-71.33644304017366,485.76395089285717,10114.617134004118,8491.518119902132,1623.0990141019865,9522.9814453125,9726.5751953125,9733.7216796875,0.0,0.0,9182.5771484375,1
2020-05-22,9080.3349609375,9232.9365234375,9008.638671875,9182.5771484375,29810773699,0.0,0,9470.098074776786,8913.379215494791,41.5960484465152,-90.80774022069329,485.38734654017856,10113.05007636852,8512.483224412732,1600.5668519557876,9081.76171875,9729.0380859375,9328.197265625,0.0,0.0,9209.287109375,1
2020-05-23,9185.0625,9302.501953125,9118.1083984375,9209.287109375,27727866812,0.0,0,9446.137137276786,8972.697965494792,44.80986094791991,-100.50585382240581,474.75697544642856,10106.415684694844,8550.299452023906,1556.1162326709382,9182.5771484375,9522.9814453125,9377.013671875,0.0,0.0,8790.3681640625,0
2020-05-24,9212.283203125,9288.404296875,8787.2509765625,8790.3681640625,32518803300,0.0,0,9320.369838169643,9014.013541666667,50.51629373833392,-131.77985670996725,424.80552455357144,10115.823324097972,8528.663199339528,1587.160124758444,9209.287109375,9081.76171875,9670.7392578125,0.0,0.0,8906.9345703125,1
2020-05-25,8786.107421875,8951.005859375,8719.66796875,8906.9345703125,31288157264,0.0,0,9203.2783203125,9058.580159505209,54.69649582269166,-140.4639970031917,394.24769810267856,10120.267266478913,8514.605682739835,1605.6615837390782,8790.3681640625,9182.5771484375,9726.5751953125,0.0,0.0,8835.052734375,0
2020-05-26,8909.5859375,8991.9677734375,8757.2939453125,8835.052734375,29584186947,0.0,0,9075.566127232143,9097.086344401041,50.49033626145421,-146.2401927814546,383.8490513392857,10127.043202616323,8464.458848164928,1662.5843544513955,8906.9345703125,9209.287109375,9729.0380859375,0.0,0.0,9181.017578125,1
2020-05-27,8837.380859375,9203.3203125,8834.1572265625,9181.017578125,32740536902,0.0,0,9026.714146205357,9143.26689453125,48.516297520252,-122.89163763425398,373.5463169642857,10029.907005911635,8484.544947213366,1545.3620586982688,8835.052734375,8790.3681640625,9522.9814453125,0.0,0.0,9525.7509765625,1
2020-05-28,9184.9453125,9546.3193359375,9148.45703125,9525.7509765625,34367073114,0.0,0,9090.141183035714,9200.556640625,46.388434960218206,-82.3107157520098,363.51981026785717,9975.54853336203,8507.211915856718,1468.3366175053125,9181.017578125,8906.9345703125,9081.76171875,0.0,0.0,9439.1240234375,0
2020-05-29,9528.35546875,9573.6669921875,9379.3388671875,9439.1240234375,32896642044,0.0,0,9126.790736607143,9221.826171875,52.16625479683101,-60.39700635786281,342.083984375,9955.32121006829,8511.96199305671,1443.3592170115808,9525.7509765625,8835.052734375,9182.5771484375,0.0,0.0,9700.4140625,1
2020-05-30,9438.9140625,9704.0302734375,9366.7294921875,9700.4140625,32722975141,0.0,0,9196.951729910714,9256.554850260416,55.83163928721865,-28.991390325957894,344.49755859375,9994.54024250264,8567.141300466108,1427.3989420365324,9439.1240234375,9181.017578125,9209.287109375,0.0,0.0,9461.05859375,0
2020-05-31,9700.10546875,9700.34375,9432.296875,9461.05859375,27773290299,0.0,0,9292.7646484375,9276.43125,46.143361972869734,-25.166714856502466,329.8304966517857,9965.176258205094,8682.431554294904,1282.7447039101899,9700.4140625,9525.7509765625,8790.3681640625,0.0,0.0,10167.2685546875,1
2020-06-01,9463.60546875,10199.5654296875,9450.8994140625,10167.2685546875,35198901068,0.0,0,9472.81236049107,9315.7203125,56.5407819428211,21.571402335199338,359.3301478794643,10088.223137028812,8695.663777033687,1392.5593599951244,9461.05859375,9439.1240234375,8906.9345703125,0.0,0.0,9529.8037109375,0
2020-06-02,10162.9736328125,10182.3408203125,9460.5712890625,9529.8037109375,39137252109,0.0,0,9572.0625,9336.79814453125,47.51194295674096,6.957391537437786,389.7119838169643,10101.328378403734,8708.540176283765,1392.7882021199694,10167.2685546875,9700.4140625,8835.052734375,0.0,0.0,9656.7177734375,1
2020-06-03,9533.7607421875,9682.859375,9471.8466796875,9656.7177734375,25007459262,0.0,0,9640.01967075893,9361.600260416666,51.703789926705646,3.4201648643685587,379.24197823660717,10090.642266568244,8711.525897494255,1379.1163690739886,9529.8037109375,9461.05859375,9181.017578125,0.0,0.0,9800.63671875,1
2020-06-04,9655.8544921875,9887.6103515625,9525.2470703125,9800.63671875,25921805072,0.0,0,9679.2890625,9388.185807291668,59.90903579232119,8.088495801913183,356.1742466517857,10135.783768480762,8713.628340894238,1422.1554275865237,9656.7177734375,10167.2685546875,9525.7509765625,0.0,0.0,9665.533203125,0
