Date,Open,High,Low,Close,Volume,avg_sentiment,news_count,MA7,MA30,RSI14,MACD_diff,ATR14,BB_UP,BB_LO,BB_WIDTH,lag_1_Close,lag_3_Close,lag_7_Close,lag_1_avg_sentiment,lag_3_avg_sentiment,ROC10,VOL14,sent_mean_3d,sent_mean_7d,dayofweek,lag_ret_1d,lag_ret_2d,target_price,target_dir,ret1,strong_dir
2018-02-20,943.5670166015624,965.2650146484376,892.9539794921875,895.3709716796875,2545260032,0.4588,0,934.5741402762276,950.5499003092448,59.17786758404783,12.463859838276264,67.59657069614954,1043.8064942774342,719.4082945409252,324.398199736509,943.864990234375,974.114990234375,845.2579956054688,0.4588,-0.10115,0.0406269004434194,0.0539924113673954,0.4588,0.20185,1,0.0215862279176208,-0.0515277664647022,849.9710083007812,0,-0.052035884871772124,0
2018-02-21,894.135009765625,912.375,830.56298828125,849.9710083007812,2531729920,0.4588,0,924.0612880161832,945.4402669270834,58.201373904690485,7.053047099702635,64.31406947544642,1017.463037874308,727.0698478678795,290.39319000642854,895.3709716796875,923.9210205078124,923.5609741210938,0.4588,0.4588,0.0433445073040128,0.0544236865615596,0.4588,0.2188214285714285,2,-0.0513781304068134,0.0215862279176208,812.844970703125,0,-0.0446618375987236,0
2018-02-22,849.2620239257812,875.926025390625,802.6680297851562,812.844970703125,2150370048,-0.0772,1,906.3282819475446,939.6607991536458,49.54290028526423,1.194435214292458,63.17228480747767,1013.1165298683592,721.1223556296876,291.9941742386716,849.9710083007812,943.864990234375,936.9760131835938,0.4588,0.4588,-0.064304767231122,0.0520890025262563,0.2801333333333333,0.2222428571428571,3,-0.0507051990905371,-0.0513781304068134,864.1890258789062,1,0.06125112140513199,1
2018-02-23,811.5850219726562,886.3179931640625,794.791015625,864.1890258789062,2334820096,-0.0772,0,894.896711077009,933.1744323730468,48.136957500432,1.0055018939566622,62.91206577845981,1000.8193673026752,723.4365225899028,277.38284471277257,812.844970703125,895.3709716796875,944.2100219726562,-0.0772,0.4588,0.0223967479418836,0.0501873647158198,0.1014666666666666,0.2256642857142857,4,-0.0436791810956902,-0.0507051990905371,840.5150146484375,0,-0.02777670819036704,0
2018-02-24,861.593017578125,879.531005859375,818.5499877929688,840.5150146484375,1926579968,-0.0772,0,875.8110002790179,925.9905985514324,48.116546828253554,-0.4096520292413395,60.70906720842634,1000.892365645679,723.9468250281492,276.9455406175298,864.1890258789062,849.9710083007812,974.114990234375,-0.0772,0.4588,-0.0899193034349322,0.0502223881526116,-0.0772,0.2290857142857143,5,0.0631658643730892,-0.0436791810956902,844.8099975585938,1,0.0050969304759804854,1
2018-02-25,839.458984375,853.14599609375,822.3809814453125,844.8099975585938,1646960000,-0.0772,0,864.5094255719866,918.9785970052084,53.096604315579846,-0.7333430181643124,57.749925885881694,985.1672437745505,754.357847778184,230.80939599636645,840.5150146484375,812.844970703125,923.9210205078124,-0.0772,-0.0772,-0.0983653949815049,0.0478823015928063,-0.0772,0.1525142857142856,6,-0.0273944825975909,0.0631658643730892,869.3150024414062,1,0.028593800894165813,1
2018-02-26,845.2780151367188,880.3920288085938,842.3189697265625,869.3150024414062,2044480000,-0.0772,0,853.8594273158482,911.0534322102864,50.06648329148486,0.9354700565559106,56.09249877929688,983.210663875706,763.9337269934346,219.27693688227143,844.8099975585938,864.1890258789062,943.864990234375,-0.0772,-0.0772,-0.0793202971673381,0.0450795621243038,-0.0772,0.0759428571428571,0,0.005109941922873,-0.0273944825975909,878.2650146484375,1,0.0102428390907912,1
2018-02-27,870.364990234375,896.2589721679688,867.0969848632812,878.2650146484375,2053980032,-0.0772,0,851.4157191685268,898.7952657063802,53.72722276494622,2.77084871943525,55.184640066964285,974.5693420194938,784.6947509980843,189.87459102140951,869.3150024414062,840.5150146484375,895.3709716796875,-0.0772,-0.0772,-0.0983969824372332,0.044395948412386,-0.0772,-0.0006285714285714,1,0.0290065280401856,0.005109941922873,855.198974609375,0,-0.02661422639491456,0
2018-02-28,877.9340209960938,890.1079711914062,855.1240234375,855.198974609375,1963980032,-0.0772,0,852.1625714983259,887.8898986816406,41.18014569524952,2.564908900006813,51.81563459123884,972.7121121914088,790.2911776035131,182.42093458789557,878.2650146484375,844.8099975585938,849.9710083007812,-0.0772,-0.0772,-0.0743808663003098,0.0367821258328065,-0.0772,-0.0772,2,0.0102954765325524,0.0290065280401856,872.2000122070312,1,0.019684608701039625,1
2018-03-01,856.0120239257812,880.302001953125,851.9199829101562,872.2000122070312,1868519936,-0.0772,0,860.641863141741,881.2588989257813,41.719421101482645,3.64144725297821,50.92599487304688,972.2143759246684,789.6224160675192,182.59195985714905,855.198974609375,869.3150024414062,812.844970703125,-0.0772,-0.0772,-0.0759271492944645,0.0370260813002185,-0.0772,-0.0772,3,-0.0262631889627251,0.0102954765325524,856.85302734375,0,-0.01775236219554125,0
2018-03-03,856.7109985351562,868.4539794921875,855.2069702148438,857.2249755859375,1699369984,-0.0772,0,861.9810006277902,866.5581624348958,34.191748817389495,3.321766113240983,48.72635759626117,969.737997222878,795.9990999450908,173.73889727778715,856.85302734375,855.198974609375,840.5150146484375,-0.0772,-0.0772,0.0085343702482958,0.0354484229956117,-0.0772,-0.0772,5,-0.0175957173222767,0.0198796281361559,866.677978515625,1,0.010967087973551266,1
2018-03-04,856.1859741210938,867.9500122070312,840.280029296875,866.677978515625,1697939968,-0.0772,0,865.104997907366,864.9212626139323,41.29968448171773,3.937940826681736,45.88221522739956,969.7108904898334,795.8233075082135,173.88758298161997,857.2249755859375,872.2000122070312,844.8099975585938,-0.0772,-0.0772,0.0662278906221607,0.0334970601213103,-0.0772,-0.0772,6,0.0004340863955869,-0.0175957173222767,853.6840209960938,0,-0.01510636090120013,0
2018-03-05,866.8460083007812,869.9199829101562,853.52001953125,853.6840209960938,1898489984,-0.0772,0,862.8720005580357,861.2434305826823,35.99765958749376,3.5109989184780943,44.46628679547992,969.4458501287564,796.9309504083528,172.51489972040372,866.677978515625,856.85302734375,869.3150024414062,-0.0772,-0.0772,-0.0121559109965885,0.0327632940447457,-0.0772,-0.0772,0,0.0110274469350664,0.0004340863955869,816.9509887695312,0,-0.04398202269410346,0
2018-03-06,853.8170166015625,853.8170166015625,809.9310302734375,816.9509887695312,1943069952,-0.0772,0,854.1128540039062,860.6523966471354,37.362217976075,0.9296581549379894,42.43592616489956,966.746733857835,788.9690681441181,177.77766571371694,853.6840209960938,857.2249755859375,878.2650146484375,-0.0772,-0.0772,-0.0280352230099808,0.0319524374896942,-0.0772,-0.0772,1,-0.014992832218705,0.0110274469350664,752.8309936523438,0,-0.08173834520662224,0
2018-03-07,816.27099609375,825.6069946289062,726.5469970703125,752.8309936523438,2175419904,-0.0772,0,839.4888567243304,862.4817301432291,35.23618694584982,-4.616590794923756,43.66792515345982,969.1463936827272,768.1549063661009,200.99148731662623,816.9509887695312,866.677978515625,855.198974609375,-0.0772,-0.0772,-0.108875373364495,0.0355940703179704,-0.0772,-0.0772,2,-0.0430288389182941,-0.014992832218705,704.5960083007812,0,-0.06621615789568791,0
2018-03-08,752.5700073242188,773.7670288085938,696.1690063476562,704.5960083007812,1891640064,-0.0772,0,815.545427594866,859.5308634440104,34.08520322705289,-10.706176864236614,43.97792707170759,974.8189069265168,738.5209917551239,236.2979151713928,752.8309936523438,853.6840209960938,872.2000122070312,-0.0772,-0.0772,-0.189481365992792,0.0375294476206228,-0.0772,-0.0772,3,-0.0784869545402757,-0.0430288389182941,728.916015625,1,0.03393391977600025,1
2018-03-09,702.197021484375,729.156005859375,648.1069946289062,728.916015625,2233019904,-0.0772,0,797.2687116350446,858.5924641927083,28.3953796816966,-12.162398275928204,43.22950090680804,962.13196559582,726.6880356248829,235.44392997093723,704.5960083007812,816.9509887695312,856.85302734375,-0.0772,-0.0772,-0.1700500378957036,0.033864885166734,-0.0772,-0.0772,4,-0.0640714659176709,-0.0784869545402757,686.8900146484375,0,-0.059384336188329404,0
2018-03-10,730.1599731445312,748.031005859375,682.6950073242188,686.8900146484375,1532960000,0.0,1,772.9351457868304,854.228564453125,26.823004912028424,-14.844505638232448,43.54057094029018,963.5538690766188,701.5630315581468,261.99083751847206,728.916015625,752.8309936523438,857.2249755859375,-0.0772,-0.0772,-0.1968067841028634,0.0358615301566137,-0.0514666666666666,-0.0661714285714285,5,0.0345162434043153,-0.0640714659176709,723.3389892578125,1,0.05170379280650142,1
2018-03-11,685.31201171875,735.8309936523438,668.1229858398438,723.3389892578125,1562680064,0.0,0,752.4581473214286,848.8776977539062,33.294732846635924,-13.112450823991708,46.179356166294646,950.182805542174,692.8814949949355,257.3013105472385,686.8900146484375,704.5960083007812,866.677978515625,0.0,-0.0772,-0.1706730347005361,0.0398633684312918,-0.0257333333333333,-0.0551428571428571,6,-0.0576554775525515,0.0345162434043153,699.8309936523438,0,-0.03303910883312072,0
2018-03-12,724.406005859375,742.5139770507812,683.2680053710938,699.8309936523438,1764999936,0.0,0,730.4791434151786,843.5248982747396,26.627664882503097,-12.50090969036482,47.69170706612723,946.3613321590904,677.1489705752847,269.21236158380566,723.3389892578125,728.916015625,853.6840209960938,0.0,-0.0772,-0.1832543373023675,0.0385692455632101,0.0,-0.0441142857142857,0,0.0530637712473229,-0.0576554775525515,690.8270263671875,0,-0.012949399458144831,0
2018-03-13,698.1530151367188,713.7349853515625,682.3499755859375,690.8270263671875,1425959936,0.0,0,712.4614345005581,839.3971333821614,24.15560510703389,-11.66963751533207,47.850494384765625,947.4065086096642,660.1893959313514,287.2171126783128,699.8309936523438,686.8900146484375,816.9509887695312,0.0,0.0,-0.1941123438511719,0.0379070711525306,0.0,-0.0330857142857142,1,-0.0324992789751169,0.0530637712473229,614.291015625,0,-0.11742068611868112,0
2018-03-15,614.8389892578125,620.6160278320312,579.5050048828125,611.3040161132812,1770460032,0.0,0,679.3425816127232,823.1181355794271,17.557017260238794,-16.10666581508793,54.02399989536831,963.0351811093238,599.4168269473167,363.6183541620071,614.291015625,699.8309936523438,704.5960083007812,0.0,0.0,-0.2839223868803344,0.0442657574648815,0.0,-0.0110285714285714,3,-0.110788964271799,-0.01286591672393,601.666015625,0,-0.015891906769594708,0
2018-03-16,611.7780151367188,623.1680297851562,587.8619995117188,601.666015625,1417350016,0.0,0,661.1640101841518,812.3883036295573,17.809890847318357,-16.08906923287941,54.834716796875,965.5022293914672,573.0648787628297,392.43735062863743,611.3040161132812,690.8270263671875,728.916015625,0.0,0.0,-0.2635225075971662,0.0442892214424387,0.0,0.0,4,-0.0048625153807266,-0.110788964271799,552.7789916992188,0,-0.08474423174172407,0
2018-03-17,601.677978515625,609.1510009765625,549.0960083007812,552.7789916992188,1267810048,0.0,0,642.0052926199777,799.5817362467448,15.784124656660907,-17.85298779724971,58.17814418247768,969.7899458535873,539.574061714772,430.2158841388152,601.666015625,614.291015625,686.8900146484375,0.0,0.0,-0.2657329515388001,0.0461639676108761,0.0,0.0,5,-0.0157662966940089,-0.0048625153807266,538.6439819335938,0,-0.025903431513727093,0
2018-03-18,551.6400146484375,551.6400146484375,460.0880126953125,538.6439819335938,2685499904,0.0,0,615.6202915736607,786.0628682454427,13.517075636316932,-18.38257508879275,62.822501046316965,966.5773260997398,509.7195794178384,456.8577466819015,552.7789916992188,611.3040161132812,723.3389892578125,0.0,0.0,-0.2355279116147719,0.0446846742570858,0.0,0.0,6,-0.081252759265451,-0.0157662966940089,556.7260131835938,1,0.03301838479052139,1
2018-03-20,556.7219848632812,567.0900268554688,521.2039794921875,557.1749877929688,1833680000,0.0,0,576.0835745675223,759.9250345865886,18.9542402612408,-13.03887390043559,64.57800728934151,941.5756740100746,472.7649326793785,468.81074133069615,556.7260131835938,552.7789916992188,690.8270263671875,0.0,0.0,-0.188843954765974,0.0483536325029756,0.0,0.0,1,0.033569541026134,-0.0255708157833107,561.7319946289062,1,0.008145506469574817,1
2018-03-21,559.0999755859375,589.6069946289062,550.572021484375,561.7319946289062,1781270016,0.0,0,568.5751429966518,747.1872680664062,23.370668667984845,-9.550222721394448,60.29050554547991,921.104338891564,462.18946604007647,458.9148728514877,557.1749877929688,538.6439819335938,614.291015625,0.0,0.0,-0.2234180612809553,0.0466124205678572,0.0,0.0,2,0.0008064552378423,0.033569541026134,539.7020263671875,0,-0.04000767403148597,0
2018-03-23,539.864013671875,540.4869995117188,512.1270141601562,539.6190185546875,1596349952,0.0,0,549.4824305943081,724.9865702311198,19.306936376141792,-5.290123101590325,54.875501360212056,875.8211409385196,443.9969681923396,431.82417274618007,539.7020263671875,557.1749877929688,601.666015625,0.0,0.0,-0.2188796935285651,0.0430510130117429,0.0,0.0,4,-0.0392179339477934,0.0081787713658654,526.4390258789062,0,-0.024727854795070878,0
2018-03-25,522.7030029296875,535.8209838867188,515.6589965820312,524.2869873046875,1151170048,0.0,0,543.6685791015625,704.1096374511719,9.414915964295034,-1.947393910928071,48.191214425223215,807.0230460719534,445.8314644260935,361.19158164586,526.4390258789062,539.7020263671875,538.6439819335938,0.0,0.0,-0.1423465681803545,0.0367450449106989,0.0,0.0,6,-0.0244246259353172,-0.000153803040279,489.9509887695313,0,-0.06773385690921592,0
2018-03-26,524.2869873046875,526.3790283203125,470.4400024414063,489.9509887695313,1638880000,0.0,0,534.1292898995536,692.424169921875,9.016781471874438,-2.21952835470772,47.955004010881694,776.7161757527945,443.4383347452524,333.27784100754207,524.2869873046875,539.6190185546875,556.7260131835938,0.0,0.0,-0.1856761458255559,0.0384824029759654,0.0,0.0,0,-0.004087916108852,-0.0244246259353172,450.1159973144531,0,-0.0848000418259061,0
2018-03-27,489.5899963378906,491.4590148925781,449.9710083007813,450.1159973144531,1617939968,0.0,0,518.8351484026227,679.2677032470704,8.047770834452493,-4.096542114307908,48.67664664132253,761.9761204631325,427.9068904011254,334.0692300620071,489.9509887695313,526.4390258789062,557.1749877929688,0.0,0.0,-0.1857215920402184,0.041155348050586,0.0,0.0,1,-0.0654908463619791,-0.004087916108852,446.2789916992188,0,-0.008561022980049966,0
2018-03-28,450.2909851074219,466.21099853515625,444.8609924316406,446.2789916992188,1514179968,0.0,0,502.3418622698103,665.1665028889973,10.779318813070702,-4.574422767924716,42.4385027204241,753.2550921688543,410.7962170352472,342.4588751336071,450.1159973144531,524.2869873046875,561.7319946289062,0.0,0.0,-0.1714768814510993,0.0340424002976335,0.0,0.0,2,-0.0813040331954839,-0.0654908463619791,385.9679870605469,0,-0.14518986742754278,0
2018-03-29,448.0750122070313,450.81298828125,385.81298828125,385.9679870605469,1970230016,0.0,0,480.3798566545759,648.756601969401,8.503494529053754,-7.743915252219168,44.14485822405133,742.7302819715183,387.02622437613815,355.7040575953801,446.2789916992188,489.9509887695313,539.7020263671875,0.0,0.0,-0.3067182457427857,0.0450287824299244,0.0,0.0,3,-0.0085244817738698,-0.0813040331954839,394.6449890136719,1,0.02223216783247407,1
2018-03-31,395.0039978027344,418.4679870605469,392.9530029296875,396.4570007324219,1323920000,0.0,0,441.1004202706473,617.5467020670573,15.0248884896522,-6.8724875262608975,42.1055690220424,710.6949531622026,357.1488517694379,353.54610139276474,394.6449890136719,446.2789916992188,526.4390258789062,0.0,0.0,-0.2942239279172073,0.0453244843289334,0.0,0.0,5,0.0224811441467134,-0.1351419308559344,379.6069946289063,0,-0.04343109523288441,0
2018-04-01,397.2539978027344,400.5280151367188,363.8049926757813,379.6069946289063,1256930048,0.0,0,420.4318498883928,601.6385009765625,14.84454307358456,-6.081345934149937,38.10785784040177,689.3390506980658,346.482354331231,342.85669636683474,396.4570007324219,385.9679870605469,524.2869873046875,0.0,0.0,-0.296635965619592,0.0456389588461611,0.0,0.0,6,0.0045914981038495,0.0224811441467134,386.4249877929688,1,0.017801275568424858,1
2018-04-02,379.6990051269531,395.1709899902344,377.5929870605469,386.4249877929688,1102259968,0.0,0,405.6424211774553,585.9451680501302,10.381658925348262,-4.026988749887067,36.57935878208704,663.1812176135471,342.19998355832786,320.98123405521926,379.6069946289063,394.6449890136719,489.9509887695313,0.0,0.0,-0.2838929420464695,0.0443045329308701,0.0,0.0,0,-0.0425014719689311,0.0045914981038495,416.89300537109375,1,0.07589183858341854,1
2018-04-03,387.31201171875,418.9679870605469,383.5320129394531,416.89300537109375,1363399936,0.0,0,400.8962794712612,570.9523356119792,21.36471779599101,0.2299023259938053,35.832924979073645,648.6243262834494,337.0170738630349,311.60725242041445,386.4249877929688,396.4570007324219,450.1159973144531,0.0,0.0,-0.2080887151649177,0.0520097745892061,0.0,0.0,1,0.0179606626340687,-0.0425014719689311,380.5429992675781,0,-0.09123042884171902,0
2018-04-04,416.4849853515625,417.4719848632813,375.30999755859375,380.5429992675781,1287730048,0.0,0,391.5054234095982,555.1809682210286,17.26356486992711,1.3794515444109123,36.05628313337053,634.2949368625934,328.2703615993206,306.0245752632728,416.89300537109375,379.6069946289063,446.2789916992188,0.0,0.0,-0.274170428635058,0.0543415658379552,0.0,0.0,2,0.0788458783479304,0.0179606626340687,383.2319946289063,1,0.007041357711370594,1
2018-04-05,379.9469909667969,387.7160034179688,369.8160095214844,383.2319946289063,1210680064,0.0,1,391.1145673479353,540.7236684163412,19.6054381925491,3.009351638372351,33.443640572684146,618.2917397354026,322.4301566269021,295.8615831085005,380.5429992675781,386.4249877929688,385.9679870605469,0.0,0.0,-0.2178156521505148,0.0548815373200741,0.0,0.0,3,-0.0871926504767307,0.0788458783479304,370.2850036621094,0,-0.03436754660917933,0
2018-04-06,382.7309875488281,385.1950073242188,366.9110107421875,370.2850036621094,967105984,0.0,0,387.6345694405692,527.9721354166667,18.672254926548234,3.850173258915376,32.72392708914621,610.2710194784556,312.2014780801381,298.06954139831754,383.2319946289063,416.89300537109375,394.6449890136719,0.0,0.0,-0.1773564906127374,0.0545535358563536,0.0,0.0,4,0.0070662063590807,-0.0871926504767307,385.3139953613281,1,0.0397855849638244,1
